2025-05-28 13:23:12 | INFO     | __main__:analyze_correlation:894 - 开始加载数据...
2025-05-28 13:23:27 | INFO     | __main__:_load_from_pandas:109 - 成功加载数据: 83983行 x 23列
2025-05-28 13:23:27 | INFO     | __main__:analyze_correlation:900 - 开始列名映射...
2025-05-28 13:23:27 | INFO     | __main__:get_column_mapping:190 - 尝试第 1 次列名映射...
2025-05-28 13:23:31 | INFO     | __main__:get_column_mapping:200 - 列名映射成功: {'风向': '风向(°)', '站点': '站点', '季节': None, '风速': '风速(m/s)', '臭氧浓度': 'O3'}
2025-05-28 13:23:31 | INFO     | __main__:_get_all_column_mappings:993 - 需要处理的派生字段: ['季节']
2025-05-28 13:23:31 | INFO     | __main__:get_column_mapping:190 - 尝试第 1 次列名映射...
2025-05-28 13:23:36 | INFO     | __main__:get_column_mapping:200 - 列名映射成功: {'季节': '季节'}
2025-05-28 13:23:36 | INFO     | __main__:_get_all_column_mappings:1003 - 派生字段映射: 季节 -> 季节
2025-05-28 13:23:36 | INFO     | __main__:_get_all_column_mappings:1005 - 最终列名映射: {'风向': '风向(°)', '站点': '站点', '季节': '季节', '风速': '风速(m/s)', '臭氧浓度': 'O3'}
2025-05-28 13:23:36 | INFO     | __main__:analyze_correlation:903 - 开始生成派生字段...
2025-05-28 13:23:36 | INFO     | __main__:generate_required_fields:277 - 需要生成的派生字段: ['季节']
2025-05-28 13:23:36 | INFO     | __main__:_resolve_dependencies:336 - 依赖字段解析: 时间 -> 时间
2025-05-28 13:23:36 | INFO     | __main__:generate_required_fields:293 - 成功生成派生字段: 季节
2025-05-28 13:23:36 | INFO     | __main__:analyze_correlation:908 - 应用过滤条件...
2025-05-28 13:23:36 | INFO     | __main__:analyze_correlation:936 - 开始计算两变量相关性...
2025-05-28 13:23:36 | ERROR    | __main__:_calculate_grouped_correlation:609 - 分组相关性计算失败: '季节'
2025-05-28 13:23:36 | ERROR    | __main__:analyze_correlation:959 - 相关性分析失败: '季节'
2025-05-28 13:23:36 | ERROR    | __main__:correlation_analysis:1098 - 相关性分析失败: '季节'
2025-05-28 13:23:52 | INFO     | logger_config:_setup_logging:99 - 日志系统已初始化 [corr] - 日志目录: logs
2025-05-28 13:24:32 | INFO     | logger_config:_setup_logging:99 - 日志系统已初始化 [corr] - 日志目录: logs
2025-05-28 13:24:32 | INFO     | __main__:analyze_correlation:894 - 开始加载数据...
2025-05-28 13:24:47 | INFO     | __main__:_load_from_pandas:109 - 成功加载数据: 83983行 x 23列
2025-05-28 13:24:47 | INFO     | __main__:analyze_correlation:900 - 开始列名映射...
2025-05-28 13:24:47 | INFO     | __main__:get_column_mapping:190 - 尝试第 1 次列名映射...
2025-05-28 13:24:57 | INFO     | __main__:get_column_mapping:200 - 列名映射成功: {'站点': '站点', '风向方位': None, '臭氧浓度': 'O3', '风速': '风速(m/s)', '季节': None}
2025-05-28 13:24:57 | INFO     | __main__:_get_all_column_mappings:993 - 需要处理的派生字段: ['风向方位', '季节']
2025-05-28 13:24:57 | INFO     | __main__:get_column_mapping:190 - 尝试第 1 次列名映射...
2025-05-28 13:25:01 | INFO     | __main__:get_column_mapping:200 - 列名映射成功: {'风向方位': '风向方位', '季节': '季节'}
2025-05-28 13:25:01 | INFO     | __main__:_get_all_column_mappings:1003 - 派生字段映射: 风向方位 -> 风向方位
2025-05-28 13:25:01 | INFO     | __main__:_get_all_column_mappings:1003 - 派生字段映射: 季节 -> 季节
2025-05-28 13:25:01 | INFO     | __main__:_get_all_column_mappings:1005 - 最终列名映射: {'站点': '站点', '风向方位': '风向方位', '臭氧浓度': 'O3', '风速': '风速(m/s)', '季节': '季节'}
2025-05-28 13:25:01 | INFO     | __main__:analyze_correlation:903 - 开始生成派生字段...
2025-05-28 13:25:01 | INFO     | __main__:generate_required_fields:277 - 需要生成的派生字段: ['风向方位', '季节']
2025-05-28 13:25:01 | INFO     | __main__:_resolve_dependencies:323 - 字段 风向 不存在，尝试自动匹配...
2025-05-28 13:25:01 | INFO     | __main__:get_column_mapping:190 - 尝试第 1 次列名映射...
